2.6.634	Yoğun bağırsağın digər zədələnmə və ya toxumasının endoskopik destruksiyası
2.6.635	Nazik bağırsağın çoxsaylı seqmentar rezeksiyası (Nazik bağırsağın çoxsaylı travmatik zədələnmələr səbəbindən seqmentar rezeksiya)
2.6.636	Nazik bağırsağın digər hissəvi rezeksiyası (Duodenektomiya. İleoektomiya. Yeyunektomiya)
2.6.637	Yoğun bağırsağın açıq və digər çoxsaylı seqmentar rezeksiyası (Yoğun bağırsağın çoxsaylı travmatik zədələnmələr səbəbindən seqmentar rezeksiya)
2.6.638	Açıq və digər sağ hemikolektomiya (İleokolektomiya. Sağ radikal kolektomiya)
2.6.639	Köndələn çəmbər bağırsağın açıq və digər rezeksiya növü
2.6.64	Spinal qişa şuntun çıxarılması
2.6.640	Açıq və digər sol hemikolektomiya
2.6.641	Açıq və digər növ siqmoidektomiya
2.6.642	Laparoskopik total intraabdominal kolektomiya
2.6.643	Açıq total intraabdominal kolektomiya (Total intraabdominal kolektomiya kor bağırsaq, çənbər və siqmavari bağırsağın kəsiklə çıxarılması)
2.6.644	Bağırsağın eksteriorizasiyası (Halqa enterostomiyası. Bağırsağın çoxmərhələli rezeksiyası)
2.6.645	Nazik bağırsağın eksterorizasiyası (Halqa ileostomiyası)
2.6.646	Nazik bağırsağın eksteriorizasiyalaşdırılmış seqmentinin rezeksiyası
2.6.647	Yoğun bağırsağın eksteriorizasiyası (Halqa kolostomiyası. Mikuliç əməliyyatın birinci mərhələsi)
2.6.648	Yoğun bağırsağın eksteriorizasiyalaşdırılmış seqmentinin rezeksiyası (Mikuliç əməliyyatın ikinci mərhələsi)
2.6.649	Müvəqqəti kolostomiya
2.6.65	Eşitmə sinirinin nevrinomasının kəsiklə çıxarılması
2.6.650	Daimi kolostomiya
2.6.651	İleostomiya, başqa cür müəyyən edilməyib (perkutan)
2.6.652	Müvəqqəti ileostomiya
2.6.653	Daimi ileostoma
2.6.654	Digər enterostomiya növləri (Endoskopik kisto-duodenostomiya)
2.6.655	Perkutan (endoskopik) yeyunostomiya (PEY) (Qastrostomanın yeyunostomaya endoskopik çevrilməsi, Perkutan (endoskopik) qidalanma məqsədilə enterostomiya)
2.6.656	Duodenostomiya (Açıq yolla duodenostomiya. Qidalanma məqsədilə enterostomiya)
2.6.657	İntestinal stomanın reviziyası
2.6.658	Nazik bağırsağın stomasının reviziyası
2.6.659	Perikolostoma yırtığının bərpası
2.6.66	Kranial və periferik sinirlərin digər kəsilmə prosedurları
2.6.660	Yoğun bağırsağın stomasının digər yollarla reviziyası
2.6.661	Nazik bağırsağın stomasının qapadılması
2.6.662	Yoğun bağırsağın stomasının qapadılması
2.6.663	Nazik bağırsağın qarın divarına fiksasiyası (İleopeksiya)
2.6.664	Yoğun bağırsağın qarın divarına fiksasiyası
2.6.665	Onikibarmağın cırılmasının tikilməsi
2.6.666	Onikibarmaq bağırsağın fistulasının qapadılması
2.6.667	Nazik bağırsağın cırılmasının tikilməsi (onikibarmaq bağırsaq istisna)
2.6.668	Nazik bağırsağın fistulasının qapadılması (onikibarmaq bağırsaq istisna)
2.6.669	Yoğun bağırsağın cırılmasının tikilməsi
2.6.67	Qasser qanqlionektomiya
2.6.670	Yoğun bağırsağın fistulasının qapadılması
2.6.671	Yoğun bağırsaqda aparılan intraabdominal manipulyasiya (Mezasiqmoplikasiya, Hagentonun əməliyyatı)
2.6.672	Nazik bağırsağın anastomozunun reviziyası
2.6.673	Yoğun bağırsağın anastomozunun reviziyası
2.6.674	Appendektomiya
2.6.675	Laparoskopik appendektomiya
2.6.676	Digər appendektomiya növləri (ağırlaşmış)
2.6.677	Yanaşı appendektomiya
2.6.678	Düz bağırsağın açıq biopsiyası
2.6.679	Düz bağırsağın zədələnmə və ya toxumasının yerli kəsiklə çıxarılması və ya destruksiyası
2.6.68	Kranial və periferik sinir, ya da qanqliyalarda aparılan digər diaqnostik prosedurlar (sinir biopsiyası)
2.6.680	Rektal zədələnmə və ya toxumasının radikal elektrokoaqulasiyası (Rektal toxuma zədələnməsinin radikal elektrokoaqulasiyası)
2.6.681	Düz bağırsağın transanal rezeksiyası
2.6.682	Düz bağırsağın submukoz rezeksiyası (Endorektal transanal rezeksiyası)
2.6.683	Düz bağırsağın laparoskopik transanal rezeksiyası
2.6.684	Düz bağırsağın digər transanal rezeksiyası (Abdominoperineal transanal rezeksiyası)
2.6.685	Düz bağırsağın abdominoperineal rezeksiyası (kolostoma ilə birlıkdə)
2.6.686	Düz bağırsağın laparoskopik abdominoperineal rezeksiyası
2.6.687	Düz bağırsağın açıq abdominoperineal rezeksiyası
2.6.688	Düz bağırsağın anterior (ön) rezeksiyası müştərək kolostomiya ilə birlikdə
2.6.689	Düz bağırsaq cırılmasının tikilməsi
2.6.69	Kranial və periferik sinirlərin tikilməsi
2.6.690	Abdominal proktopeksiya (Fridman proseduru. Rektal prolapsın Ripştein üsulu ilə bərpası)
2.6.691	Digər proktopeksiya növləri (Sallanmış düz bağırsağın Delorme bərpası. Proktosiqmoidopeksiya)
2.6.692	Düz bağırsağın digər bərpa növləri
2.6.693	Perirektal toxumanın kəsilməsi (Rektovaginal çəpərin kəsilməsi)
2.6.694	Perirektal fistulanın bərpası
2.6.695	Perianal absesin kəsilməsi
2.6.696	Anal fistulotomiya
2.6.697	Anal fistulektomiya
2.6.698	Perianal toxumanın biopsiyası (açıq)
2.6.699	Anusun biopsiyası (açıq)
2.6.7	İki vaskulyar stentin taxılması (Hər növbəti stent dərman örtüklü və ya sadə metal olmasından asılı olmayaraq)
2.6.70	Üçlü sinir kökcüyünün dekompressiyası
2.6.700	Anusun zədələnmə və ya toxumasının endoskopik kəsiklə çıxarılması və ya destruksiyası
2.6.701	Hemorroidal düyünlərinə inyeksiya (sklerozlaşdırıcı maddə ilə)
2.6.702	Hemorroidal düyünlərinin skobalanması və kauterizasiyası
2.6.703	Hemorroidal düyünlərinin krioterapiya vasitəsilə destruksiyası
2.6.704	Hemorroidal düyünlərinə liqaturanın qoyulması (lateks həlqələr ilə)
2.6.705	Hemorroidal düyünlərin kəsiklə çıxarılması (Hemorroidektomiya klassik)
2.6.706	Trombozlaşmış hemorroidal düyünlərinin evakuasiyası
2.6.707	Sol lateral anal sfinkterotomiya
2.6.708	Arxa anal sfinkterotomiya
2.6.709	Anusun cırılmasının tikilməsi
2.6.71	Digər kranial sinirin dekompressiyası
2.6.710	Anal saxlamaması səbəbindən “gracilis” əzələnin autotransplantantı
2.6.711	Süni anal sfinkterin implantasiyası və ya reviziyası
2.6.712	Anal sfinkterin digər bərpa növləri (Anusun köhnə mamalıq cırılmanın bərpası)
2.6.713	Hepatotomiya (Qaraciyər absesinin kəsilməsi. Qaraciyərdən öd daşlarının çıxarılması. Stromyer-Little əməliyyatı)
2.6.714	Qaraciyərin açıq biopsiyası (Pazvari biopsiya)
2.6.715	Laparoskopik qaraciyər biopsiyası
2.6.716	Qaraciyər zədələnməsinin marsupializasiyası
2.6.717	Hissəvi hepatektomiya (Pazvari rezeksiya)
2.6.718	Qaraciyər zədələnmənin digər yollarla destruksiyası (Debridman, Kauterizasiya, Enukleasiya, Evakuasiya)
2.6.719	Qaraciyərin lobektomiyası
2.6.72	Bilək kanalının azad edilməsi
2.6.720	Qaraciyər cırılmasının təmiri
2.6.721	Qaraciyərin digər bərpa növləri (Hepatopeksiya)
2.6.722	Öd kisəsinin perkutan aspirasiyası (Drenaj üçün perkutan xolesistotomiya)
2.6.723	Endoskopik retroqrad xolangiopankreatoqrafiya (ERCP)
2.6.724	Öd kisəsinin və ya öd yollarının açıq biopsiyası
2.6.725	Xolesistektomiya
2.6.726	Laparoskopik xolesistektomiya
2.6.727	Xoledoxoenterostomiya
2.6.728	Hepatik axarın qastrointestinal traktına anastomozu (Kasai portoenterostomiya)
2.6.729	Daşların çıxarılması üçün ümumi axarının kəsilməsi (Xoledoxolitotomiya)
2.6.73	Tarzal tunelin azad edilməsi
2.6.730	Dekompressiya üçün xoledoxohepatik borunun taxılması (Dekompressiya üçün xoledoxohepatik traktın kateterizasiyası. Hepatoxoledoxostomiya)
2.6.731	Sistik axarın qalığının kəsiklə çıxarılması (Eksiziya)
2.6.732	Öd axarların və ya Oddi sfinkterin zədələnməsinin endoskopik kəsiklə çıxarılması və ya destruksiyası
2.6.733	Ümumi öd axarının birincili tikilməsi
2.6.734	Xoledoxoplastika (ümumi öd axarının fistulasının bərpası)
2.6.735	Oddi sfinkterin dilatasiyası (Vater ampulasının dilatasiyası)
2.6.736	Ampula və öd axarının endoskopik dilatasiyası
2.6.737	Öd kisənin cırılmasının bərpası
2.6.738	Öd yollarının anastomozun reviziyası
2.6.739	Pankreatik sistin kateter vasitəsilə drenaj edilməsi
2.6.74	Digər periferik sinir və ya qanqliyanın dekompressiyası və ya bitişmələrin lizisi
2.6.740	Digər pankreatotomiya (Pankreatolitotomiya)
2.6.741	Mədəaltı vəzinin açıq biopsiyası
2.6.742	Pankreatik axarın zədələnmə və ya toxumasının endoskopik kəsiklə çıxarılması və ya destruksiyası
2.6.743	Pankreatik sistin marsupializasiyası
2.6.744	Pankreatik sistin daxili drenajı (Pankreatikosistoduodenostomiya.Pankreatikosistoqastrostomiya.Pankreatikosistoyeyunostomiya)
2.6.745	Proksimal pankreatektomiya
2.6.746	Distal pankreatektomiya
2.6.747	Radikal subtotal pankreatektomiya
2.6.748	Total pankreatektomiya
2.6.749	Radikal pankreatikoduodenektomiya
2.6.75	Kranial və ya periferik sinir qrefti (sinir qreftinin alınması)
2.6.750	Mədəaltı vəzinin digər bərpa növləri (Mədəaltı vəzinin sadə tikilməsi)
2.6.751	Mədəaltı vəzinin anastomozu (Puestow əməliyyatı)
2.6.752	Düz qasıq yırtığının digər və açıq bərpası (düz qasıq yırtığının birtərəfli açıq üsulla bərpası, qreft istifadə olunmadan)
2.6.753	Çəp qasıq yırtığının digər və açıq bərpası (çəp qasıq yırtığının birtərəfli açıq üsulla bərpası, qreft istifadə olunmadan)
2.6.754	Düz qasıq yırtığının qreft və ya protezlə digər və açıq bərpası (düz qasıq yırtığının birtərəfli açıq üsulla bərpası, qreft istifadə olunmaqla)
2.6.755	Çəp qasıq yırtığının qreft və ya protezlə digər və açıq bərpası (çəp qasıq yırtığının birtərəfli açıq üsulla bərpası, qreft istifadə olunmaqla)
2.6.756	Düz qasıq yırtığının digər və açıq ikitərəfli bərpası (düz qasıq yırtığının ikitərəfli açıq üsulla bərpası, qreft istifadə olunmadan)
2.6.757	Çəp qasıq yırtığının digər və açıq ikitərəfli bərpası (çəp qasıq yırtığının ikitərəfli açıq üsulla bərpası, qreft istifadə olunmadan)
2.6.758	Düz qasıq yırtığının qreft və ya protezlə digər və açıq ikitərəfli bərpası (düz qasıq yırtığının ikitərəfli açıq üsulla bərpası, qreft istifadə olunmaqla)
2.6.759	Çəp qasıq yırtığının qreft və ya protezlə digər və açıq ikitərəfli bərpası (çəp qasıq yırtığının ikitərəfli açıq üsulla bərpası, qreft istifadə olunmaqla)
2.6.76	Kranial və periferik sinirlərin transpozisiyası
2.6.760	Bud yırtığının birtərəfli bərpası (qreft istifadə olunmadan)
2.6.761	Bud yırtığının qreft və ya protezlə birtərəfli bərpası (bud yırtığının birtərəfli bərpası, qreft istifadə olunmaqla)
2.6.762	Bud yırtığının ikitərəfli bərpası (qreft istifadə olunmadan)
2.6.763	Bud yırtığının ikitərəfli bərpası(qreft istifadə olunmaqla)
2.6.764	Göbək yırtığının bərpası (göbək yırtığının açıq üsulla bərpası, qreft istifadə olunmadan)
2.6.765	Göbək yırtığının qreft və ya protezlə digər və açıq bərpası (göbək yırtığının açıq üsulla bərpası, qreft istifadə olunmaqla)
2.6.766	Göbək yırtığının qreft və ya protezlə laparoskopik bərpası (göbək yırtığının laparoskopik bərpası, qreft istifadə olunmaqla)
2.6.767	Ön qarın divarının digər yırtıqlarının bərpası (ön qarın divarının yırtıqlarının açıq üsulla bərpası, qreft istifadə olunmadan)
2.6.768	Digər açıq kəsik yırtığının qreft və ya protezlə bərpası
2.6.769	Laparoskopik kəsik yırtığının qreft və ya protezlə bərpası
2.6.77	Kranial və ya periferik sinirin digər anastomozu
2.6.770	Ön qarın divarının digər yırtığının qreft və ya protezlə digər laparoskopik bərpası (ön qarın divarının yırtığının laparoskopik bərpası)
2.6.771	Ön qarın divarının digər yırtığının qreft və ya protezlə digər və ya açıq bərpası
2.6.772	Diafraqmal yırtığın laparoskopik bərpası (abdominal giriş)
2.6.773	Diafraqmal yırtığının digər və açıq bərpası, abdominal giriş (diafraqmal yırtığının açıq üsulla bərpası abdominal giriş)
2.6.774	Diafraqmal yırtığının bərpası, torakal giriş, başqa cür müəyyən edilməyib (diafraqmal yırtığının torakoabdominal bərpası)
2.6.775	Parasternal yırtığın bərpası
2.6.776	Diafraqmal yırtığın laparoskopik bərpası (torakal giriş)
2.6.777	Diafraqmal yırtığın digər və açıq bərpası, torakal giriş (diafraqmal yırtığının açıq üsulla bərpası torakal giriş)
2.6.778	Digər yırtığın bərpası (digər abdominopelvik yırtıqların işiatik, işiorektal, lumbar, obturator, retroperitoneal, şiatik bərpası)
2.6.779	Qarın divarında aparılan kəsiklər (ekstraperitoneal absesin drenləşdirilməsi, retroperitoneal absesin drenləşdirilməsi)
2.6.78	Kranial və periferik sinirlərin əvvəlcədən aparılan bərpasının reviziyası
2.6.780	Diaqnostika məqsədilə laparotomiya
2.6.781	Sonuncu laparotomiya yerinin təkrar açılması (Relaparotomiya)
2.6.782	Digər laparotomiya növləri (Laparotomiya, İntraperitoneal abses və ya hematomanın drenajı)
2.6.783	Peritonun biopsiyası (Laparoskopik peritonun biopsiyası, müsariqə, piylik, peritoneal implant)
2.6.784	Peritoneal lavaj
2.6.785	Qarın boşluğu və ya göbəyin zədələnmə və ya toxumasının kəsiklə çıxarılması və ya destruksiyası (Qarın divarının və ya göbəyin zədələnməsinin və ya destruksiyasının kəsiklə çıxarılması. Qarın divarının cərrahi təmizlənməsi. Debridman, Omfalektomiya)
2.6.786	Peritoneal bitişmələrin lizisi
2.6.787	Periton bitişmələrin laparoskopik lizisi
2.6.788	Periton bitişmələrin digər lizis yolları
2.6.789	Qarın divarının əməliyyatdan sonrakı aralanmasının təkrar qapadılması
2.6.79	Kranial və periferik sinirin köhnə travmatik zədələnməsinin bərpası
2.6.790	Qranulyasiya olunmuş qarın yarasının gecikmiş bağlanması (dərialtı yaranın gecikmiş bağlanması)
2.6.791	Qarın divarının digər tikilmə növləri (qarın divarının cırılmasının tikilməsi)
2.6.792	Peritonun ikincili tikilməsi
2.6.793	Qastrosxizisin təmiri
2.6.794	Müsariqənin digər bərpa növləri (Mezenterik plikasiya. Mezenteropeksiya)
2.6.795	Perkutan abdominal drenaj (Parasentez)
2.6.796	Periton boşluğundan yad cismin çıxarılması
2.6.797	Kutaneoperitoneal fistulanın yaradılması
2.6.798	Karbunkul və fleqmonada əməliyyat (kiçik)
2.6.799	Karbunkul və fleqmonada əməliyyat (orta)
2.6.8	Üç vaskulyar stentin taxılması (Hər növbəti stent dərman örtüklü və ya sadə metal olmasından asılı olmayaraq)
2.6.80	Digər neyroplastika
2.6.800	Karbunkul və fleqmonada əməliyyat (böyük)
2.6.801	Periton boşluğuna havanın vurulması (Pnevmoperitoneum)
2.6.802	Peritoneal dializ
2.6.803	Nefrostomiya (pielostomiya açıq üsulla)
2.6.804	Perkutan nefrostomiya, fraqmentasiya olunmadan
2.6.805	Perkutan nefrolitotomiya fraqmentasiya olunmaqla. Sidik axarına stentin yerləşdirilməsi ilə birlikdə
2.6.806	Pielotomiya
2.6.807	Nefroskopiya (diaqnostik)
2.6.808	Böyrəyin qapalı biopsiyası. Endoskopik biopsiya, mövcud nefrostoma, nefrotomiya, pielostoma və ya pielotomiya _x000D_ vasitəsilə
2.6.809	Böyrəyin açıq biopsiyası
2.6.81	Neyroektaziya
2.6.810	Böyrək zədələnməsinin marsupializasiyası
2.6.811	Hissəvi nefrektomiya (Kalikektomiya. Böyrəyin pazvari rezeksiyası)
2.6.812	Tam nefrektomiya
2.6.813	Nefroureterektomiya
2.6.814	Transplantasiya və ya rədd edilmiş böyrəyin çıxarılması
2.6.815	İkitərəfli nefrektomiya
2.6.816	Nefropeksiya
2.6.817	Böyrəyin cırılmasının tikilməsi
2.6.818	Böyrəyin fistulanın qapadılması
2.6.819	Ureteropelvik bağın korreksiyası (ləyən sidik axarı seqmentinin plastikası)
2.6.82	Qalxanabənzər sahənin yarasının təkrar açılması. Hemostaz və hematomların təmizlənməsi, yad cismin çıxarılması
2.6.820	Nefrostomiya və ya pielostomiya (perkutan üsulla). Böyrəyin (ləyənin) perkutan aspirasiyası
2.6.821	Nefrostoma borusunun dəyişdirilməsi
2.6.822	Pielostoma borusunun dəyişdirilməsi
2.6.823	Böyrəklərdə aparılan digər əməliyyatlar (böyrək kistasının ləğvi)
2.6.824	Sidik axarında aparılan əməliyyatlar (bitişmə əleyhinə baryer maddənin tətbiqi ilə birlikdə)
2.6.825	Sidik axarı və ya böyrək ləyəninin obstruksiyanın transuretral ləğvi (endoskopik)
2.6.826	Ureteral meatotomiya
2.6.827	Ureterotomiya (Litotomiya açıq)
2.6.828	Sidik axarının qapalı endoskopik biopsiyası
2.6.829	Ureterektomiya
2.6.83	Qalxanabənzər vəzinin açıq biopsiyası
2.6.830	Digər dərialtı ureterostomanın yaradılması (sidik axarının dəriyə anastomozu)
2.6.831	Bağırsağa aparılan urinar diversiya (sidik axarının bağırsağa anastomozu)
2.6.832	Ureteroneosistostomiya (sidik axarının sidik kisəsi yamağı vasitəsilə dəyişdirilməsi. Ureterovezikal anastomoz)
2.6.833	Sidik axarının bərpası (Uretero-uretero anastomoz)
2.6.834	Sidik axarının cırılmasının tikilməsi
2.6.835	Ureterostomanın qapadılması
2.6.836	Sidik axarının digər fistulanın qapadılması
2.6.837	Ureteral meatusun dilatasiyası
2.6.838	Sidik kisəsinin transuretral təmizlənməsi (endoskopik)
2.6.839	Sistotomiya və sistostomiya (açıq üsulla)
2.6.84	Birtərəfli tiroid lobektomiya
2.6.840	Perkutan sistostomiya
2.6.841	Sistolitotomiya (açıq və ya endoskopik)
2.6.842	Sidik kisənin transuretral biopsiyası
2.6.843	Sidik kisəsinin açıq biopsiyası
2.6.844	Sidik kisəsinin zədələnmə və ya toxumasının digər transuretral kəsiklə (endoskopik) çıxarılması və ya destruksiyası
2.6.845	Uraxusun kəsiklə çıxarılması
2.6.846	Hissəvi sistektomiya
2.6.847	Total sistektomiya
2.6.848	Sidik kisəsinin cırılmanın tikilməsi
2.6.849	Sistostomanın qapadılması
2.6.85	Digər hissəvi tiroidektomiya
2.6.850	Sidik kisəsi və bağırsağa sirayət edən fistulanın bərpası (rektovezikovaginal)
2.6.851	Sidik kisəsinin digər fistulanın bərpası
2.6.852	Sistouretroplastika və sidik kisəsinin boynunun plastik bərpası
2.6.853	Sidik kisəsinin ekstrofiyanın bərpası
2.6.854	Sidik kisəsinin rekonstruksiyası
2.6.855	Sidik kisəsinin digər anastomoz növləri
2.6.856	Sidik kisəsinin digər bərpa növləri (Sidik kisəsi sallanmaları)
2.6.857	Sidik kisəsinin sfinkterotomiyası
2.6.858	Sidik kisəsinin boynunun dilatasiyası
2.6.859	Sidik kisəsinin qanaxmasının dayandırılması (əməliyyatdan sonrakı)
2.6.86	Tam tiroidektomiya
2.6.860	Uretrotomiya
2.6.861	Uretral meatotomiya (xarici)
2.6.862	Uretranın biopsiyası (endoskopik)
2.6.863	Uretra zədələnmə və ya toxumasının endoskopik kəsiklə çıxarılması və ya destruksiyası
2.6.864	Uretra cırılmasının tikilməsi
2.6.865	Uretrostomanın qapadılması
2.6.866	Uretranın digər fistulanın qapadılması (rektouretral)
2.6.867	Uretranın reanastomozu
2.6.868	Hipospadiya və ya epispadiyanın bərpası
2.6.869	Uretral meatoplastika
2.6.87	Hissəvi substernal tiroidektomiya
2.6.870	Uretral strikturanın ləğvi (Uretral sfinkterin kəsilməsi. Daxili uretral meatotomiya. Uretrolizis)
2.6.871	Süni sidik sfinkterin implantasiyası (SSS)
2.6.872	Retropubik uretral asılma (Uretropeksiya)
2.6.873	Parauretral asılma
2.6.874	Uretrovezikal asılma üçün levator əzələsi əməliyyatı
2.6.875	Uretra və ya sidik kisəsinin boynuna implantın inyeksiyası
2.6.876	Uretral kateterizasiya (Urospiralın taxılması, sistoureteroskopiya ilə)
2.6.877	Prostatın açıq biopsiyası
2.6.878	Toxum kisəciklərin açıq biopsiyası
2.6.879	Digər transuretral prostatektomiya (Prostat vəzinin transuretral rezeksiyası TURP)
2.6.88	Tam substernal tiroidektomiya
2.6.880	Suprapubik prostatektomiya (açıq adenomektomiya)
2.6.881	Xayalıq və “tunica vaginalis”-də kəsilməsi və drenaj edilməsi
2.6.882	Hidroselenin kəsiklə çıxarılması (tunika vaginalisin) (Hidroselektomiya)
2.6.883	Xayalıq və 'tunica vaginalis'-in cırılmasının tikilməsi
2.6.884	Skrotal fistulanın bərpası
2.6.885	Xayanın açıq biopsiyası
2.6.886	Birtərəfli orxiektomiya
2.6.887	Bilateral orxiektomiya (ikitərəfli orxiektomiya)
2.6.888	Orxiopeksiya (xayalıqda xayanın mobilizasiyası)
2.6.889	Xayanın cırılmasının tikilməsi
2.6.89	Linqval tiroid hissənin çıxarılması
2.6.890	Toxum ciyəsinin varikosele və hidroselenin kəsiklə çıxarılması
2.6.891	Toxumdaşıyıcı kanalının sistinin kəsiklə çıxarılması (spermatoselektomiya)
2.6.892	Toxum ciyəsi və xaya artımının zədələnmə və ya toxumasının kəsiklə çıxarılması
2.6.893	Epididimektomiya
2.6.894	Toxum ciyəsi və xaya artımının cırılmasının tikilməsi
2.6.895	Xaya və ya toxum ciyəsinin dolanmasının reduksiyası (xaya burulması əməliyyatı)
2.6.896	Xaya artımı və toxumdaşıyıcı kanalının cırılmasının tikilməsi
2.6.897	Sünnət
2.6.898	Penisin biopsiyası (açıq)
2.6.899	Penisin amputasiyası
2.6.9	Dörd və ya daha çox vaskulyar stentin taxılması (Hər növbəti stent dərman örtüklü və ya sadə metal olmasından asılı olmayaraq)
2.6.90	Tiroqlossal axarın və ya traktın kəsiklə çıxarılması
2.6.900	Penisin cırılmasının tikilməsi
2.6.901	“Chordee”-in düzəldilməsi
2.6.902	Yumurtalıqlarda aparılan diaqnostik prosedurlar (Diaqnostik laparoskopiya)
2.6.903	Yumurtalığın laparoskopik biopsiyası
2.6.904	Yumurtalığın pazvari rezeksiyası
2.6.905	Yumurtalığın laparoskopik pazvari rezeksiyası
2.6.906	Yumurtalığın digər laparoskopik üsulla kəsilməsi və ya destruksiyası (Yumurtalıq kistasının laparoskopik çıxarılması)
2.6.907	Yumurtalığın kəsilməsinin və ya destruksiyasının digər üsulları (Yumurtalığın biseksiyası. Yumurtalığın katerizasiyası. Yumurtalığın hissəvi rezeksiyası)
2.6.908	Birtərəfli ovariektomiya
2.6.909	Laparoskopik birtərəfli ovariektomiya
2.6.91	Tam paratiroidektomiya
2.6.910	Birtərəfli salpinqo-ovariektomiya
2.6.911	Laparoskopik birtərəfli salpinqo-ovariektomiya
2.6.912	Bir əməliyyat zamanı hər iki yumurtalığın digər üsulla çıxarılması (qadın kastrasiyası)
2.6.913	Bir əməliyyat zamanı hər iki yumurtalığın laparoskopik üsulla çıxarılması
2.6.914	Bir əməliyyat zamanı hər iki yumurtalığın və boruların digər üsulla çıxarılması
2.6.915	Bir əməliyyat zamanı hər iki yumurtalığın və boruların laparoskopik üsulla çıxarılması
2.6.916	Tək qalmış yumurtalıq və borunun laparoskopik üsulla çıxarılması
2.6.917	Yumurtalıq və fallop borusu bitişmələrinin laparoskopik lizisi (adezyolizis)
2.6.918	Yumurtalıq və fallop borusu bitişmələrinin digər yollarla lizisi (laparotomiya ilə adezyolizis)
2.6.919	Yumurtalığın aspirasiyası
2.6.92	Hissəvi paratiroidektomiya
2.6.920	Yumurtalığın kistasının manual cırılması
2.6.921	Yumurtalıqlar üzərində aparılan digər əməliyyatlar (Yumurtalığın drillinqi, laparoskopik)
2.6.922	Salpinqotomiya (laparoskopik)
2.6.923	Total birtərəfli salpinqektomiya
2.6.924	Total ikitərəfli salpinqektomiya
2.6.925	Digər salpinqektomiya (Kauterizasiya. Koaqulyasiya)
2.6.926	Boru hamiləliyinin ləğvi ilə birlikdə aparılan salpinqektomiya
2.6.927	Uşaqlıq boynunun konizasiyası
2.6.928	Servikal kistanın marsupializasiyası
2.6.929	Uşaqlıq boynunun zədələnmiş sahəsinin kauterizasiya vasitəsilə destruksiyası (Elektrokonizasiya. LEEP. LLETZ)
2.6.93	Tiroid istmusektomiya
2.6.930	Uşaqlıq boynunun amputasiyası (Serviksektomiya)
2.6.931	Uşaqlıq boynunun transabdominal serklyajı (Laparoskopik)
2.6.932	Daxili servikal dəliyin digər bərpası (Transvaginal serklyaj. Uşaqlıq boynunun çatışmazlığı zamanı tikişin qoyulması)
2.6.933	Uşaqlıq boynunun cırığının tikilməsi
2.6.934	Uşaqlıq toxumasının və ya uşaqlığın zədələnmiş sahəsinin destruksiyası və ya kəsilib çıxarılması (Endometrioz ocaqlarının laparoskopik koaqulyasiyası)
2.6.935	Endometriumun sinexiyalarının aralanması (Uşaqlıqdaxili bitişmələrin lizisi. Laparotomiya, laparoskopiya və ya histeroskopik üsulu ilə)
2.6.936	Uşaqlığın anadangəlmə arakəsməsinin kəsilməsi və ya kəsilib çıxarılması (Metroplastika əməliyyatı. Histeroskopiya ilə septum rezeksiyası)
2.6.937	Endometriumun ablasiyası (Histeroskopiya ablasiya)
2.6.938	Uşaqlığın zədələnmə sahələrinin kəsilib çıxarılmasının və ya destruksiyasının digər növləri (Miomektomiya. Laparoskopik miomektomiya. Histeroskopiya ilə polip rezeksiyası. Histeroskopik miomektomiya)
2.6.939	Laparoskopik supraservikal histerektomiya (LSH)
2.6.94	Hipofizin biopsiyası, transfrontal giriş
2.6.940	Digər və dəqiqləşdirilməmiş subtotal abdominal histerektomiya (Supraservikal histerektomiya)
2.6.941	Laparoskopik total abdominal histerektomiya (TLH)
2.6.942	Digər və dəqiqləşdirilməmiş total abdominal histerektomiya
2.6.943	Laparoskopik assistensiya ilə vaginal histerektomiya (LAVH)
2.6.944	Digər və dəqiqləşdirilməmiş vaginal histerektomiya
2.6.945	Laparoskopik radikal abdominal histerektomiya (TLRH)
2.6.946	Digər və dəqiqləşdirilməmiş radikal abdominal histerektomiya
2.6.947	Laparoskopik radikal vaginal histerektomiya (LRVH)
2.6.948	Digər və dəqiqləşdirilməmiş radikal vaginal histerektomiya
2.6.949	Dilyatasiya və uşaqlığın küretajı (Uşaqlığın diaqnostik qaşınması)
2.6.95	Hipofizin biopsiyası, transfenoidal giriş
2.6.950	Hamiləliyi pozmaq məqsədilə dilyatasiya və küretaj (Süni abort, doqquz həftədən sonra)
2.6.951	Doğuşdan və ya düşükdən sonra dilyatasiya və küretaj
2.6.952	Digər dilyatasiya və küretaj (Hamiləliyi pozmaq məqsədilə 14-20 həftə arasında)
2.6.953	Uşaqlığın saxlayıcı strukturlarının bərpası (Laparoskopik ligamentopeksiya əməliyyatları)
2.6.954	Uşaqlığın asılmasının digər növləri (Uşaqlığın suspenziyası, Laparoskopiya ilə uşaqlığın suspenziyası)
2.6.955	Uşaqlıq və saxlayıcı strukturlarda digər bərpa əməliyyatları. Uşaqlıqda prolaps zamanı laparoskopik korreksiya
2.6.956	Uşaqlığın paraservikal denervasiyası (Laparoskopik uterosakral denervasiya)
2.6.957	Hamiləliyi pozmaq məqsədilə uşaqlığın aspirasion küretajı (Doqquz həftəsinə qədər abort)
2.6.958	Doğuşdan və ya abortdan sonra aspirasion küretaj (Doğuşdan və ya düşükdən sonra aspirasion küretaj, Karman aspirasiyası)
