Id	Kodu	BolumTipiId	ParentId	Adi	BlokId	ServisKatId	IptalAciklamaId	IptalAciklamasi	OperationTypeId	CreatedByLoginId	CreatedDate	ModifiedByLoginId	ModifiedDate	State	RecordStamp	BolumAltTipiId	AyaktanEpikrizSablonId	YatanEpikrizSablonId	AyaktanOzetEpikrizSablonId	YatanOzetEpikrizSablonId	SGKHastaFarkOrani	IsRandevuVerilir	IsWebRandevuVerilir	SaglikTesisKodu	BolumSorumlusu	IrtibatTelefonu	VentilatorSayisi	KonsultasyonHizmetId	MasrafMerkeziId	IsAtolye	SKRSKlinikId	IsSGKHastaPayiAlınmayacak	IsSGKHastaPayiAlinmayacak	SKRSKodu	BransId	PrDefterBaslangicNo	PrDefterBitisNo	MerkezId	SenkronizasyonTarihi	SenkronizasyonLogId	RandevuCizelgeSuresi	KurumsuzMuayeneKontrolSuresi	IsNotIndirimOnayOtomatik	YabanciAd	MuayeneFormKodu	BolumTIGId	KisaAd	IsKurumsuzKontroldeAyriProtokolAcilsin	IsKatilimPayindanMuaf	IsEpikriziBolumeOzel	HastaneCariId	ENabizSaglikTesisiId	Aciklama	TeleTipKurumKodu	IsKDVsizFaturaKesilemesin	RandevuAciklamasi	SubeId	ISPandemiKlinigi	PandemiKlinigiYatakTuruId	IsFiyatTeklifVerenBolum	MobileId	IsIlkTaniTarihiKontroluYapilsin	AlternatifAd
1550		1		Damar Cərrahiyyəsi	0				1	244722	25.11.2020 14:25:16	272075481	13.02.2025 14:37:06	1	System.Byte[]		1	2	11	12		True	True					100024	1239					162	32							14	True	Vascular Surgery													167			True	1550		
1551		1		PANDEMİ KLİNİĞİ (ERİŞKİN)	0				1	244722	25.11.2020 14:44:56	252324	2.07.2021 09:56:02	1	System.Byte[]													100024	1232					300	350							9	False														167			True	1551		
1552		1		PANDEMİ KLİNİĞİ (ÇOCUK)	0				1	244722	25.11.2020 14:47:12	252324	2.07.2021 09:55:56	1	System.Byte[]													100024	1262					301	349							9	False														167			True	1552		
1553		1		Anesteziologiya və İntensiv Terapiya (GYB)	0				1	244896	8.12.2020 13:55:49	188499519	10.09.2024 11:24:14	1	System.Byte[]	4						True	False					100024	1460					197	104							14	False	Anesthesia and Reanimation (GICU)			Anestezi ve Reanimasyon (GYB)										167			True	1553		
1554		1		BEYİN VE SİNİR CERRAHİSİ YOĞUN BAKIM	0				1	245331	8.01.2021 13:55:15	274822416	18.02.2025 17:18:22	1	System.Byte[]	4												100024	1221					197006	78							9	False														167			True	1554		
1555		1		ENFEKSİYON HASTALIKLARI YOĞUN BAKIM	0				1	245331	8.01.2021 14:29:59	274822416	18.02.2025 17:18:51	1	System.Byte[]	4												100024	1228					197012	106							9	False														167				1555		
1556		1		GÖĞÜS HASTALIKLARI YOĞUN BAKIM	0				1	245336	8.01.2021 22:57:58	274822416	18.02.2025 17:18:57	1	System.Byte[]	4												100024	1234					197017	68							9	False														167			True	1556		
1557		1		İÇ HASTALIKLARI YOĞUN BAKIM	0				1	245336	8.01.2021 23:00:15	274822416	18.02.2025 17:19:04	1	System.Byte[]	4												100024	1237					197010	66							9	False														167			True	1557		
1558		1		NEFROLOJİ YOĞUN BAKIM	0				1	245336	8.01.2021 23:02:40	274822416	18.02.2025 17:19:34	1	System.Byte[]	4												100024	1245					197022	97							9	False														167			True	1558		
1559		1		İNME MERKEZİ YOĞUN BAKIM	0				1	245336	8.01.2021 23:04:29	274822416	18.02.2025 17:19:12	1	System.Byte[]	4												100024	1326					197023	35							9	False														167				1559		
1560		1	756	Çocuk Üroloji(Çocuk Cerrahi)	0		36	...	1	245513	22.01.2021 10:34:41	245513	22.01.2021 10:35:22	0	System.Byte[]		1	2	11	12		True	True						1451					133	351								True														167				1560		
1561		1		Pediatrik Cərrahiyyə	0				1	245513	22.01.2021 10:37:44	133425523	31.05.2024 11:25:11	1	System.Byte[]		1	2	11	12		True	False					100024	1222					116	351							14	True														167			True	1561		
1562		1		Südvəzi sağlamlığı Poliklinikası	0				1	246554	13.03.2021 23:51:38	483893094	22.05.2026 10:52:54	1	System.Byte[]							True	True					100024	1231					147	347							29	False	Meme Sağlığı Polikliniği			Meme Sağlığı Polikliniği										167			True	1562		
1563		1	828	Çocuk Uyku Polikliniği	0		36		1	249049	6.05.2021 09:12:05	249049	6.05.2021 09:12:25	0	System.Byte[]							True							1224					132	71								False				Çocuk Uyku Polikliniğiv										167				1563		
1564		1		Çocuk Uyku Polikliniği	0				1	249049	6.05.2021 09:13:44	40522333	3.03.2023 10:55:43	1	System.Byte[]							True						100024	1224					132	71							9	False				Çocuk Uyku Polikliniği										167			True	1564		
1565		1		Metabolik - Bariatrik Cərrahiyyə	0				1	249596	20.05.2021 14:01:37	483893094	22.05.2026 10:53:47	1	System.Byte[]							True	True					100024	1231					147	219							14	False	Obesity Surgery													167			True	1565		
1566		1		Audiologiya	0				1	249596	20.05.2021 14:02:58	133425523	31.05.2024 11:16:55	1	System.Byte[]							True	False					100024	1532					165	82							14	False	Audiology													167			True	1566		
1567		1		İdman Həkimliyi	0				1	249596	20.05.2021 14:03:54	40522333	2.03.2023 16:24:32	1	System.Byte[]							True	True					100024	1248					171	80							14	False														167				1567		
1568		1		Homeopati	0				1	250447	3.06.2021 15:31:24	581638	4.10.2021 14:47:44	1	System.Byte[]							True						100024	1217					101	5							9	False														167			True	1568		
1569		1		Diğer Branş	0		36	aaa	1	250562	6.06.2021 01:21:42	250562	6.06.2021 01:21:53	0	System.Byte[]														1217					101	90								False														167				1569		
1570		1	37	Nöroradyoloji	0		36	wdwd	1	250449	11.06.2021 11:22:10	250449	11.06.2021 11:22:48	0	System.Byte[]							True							1268					178	132								False	Nöroradyoloji			Nöroradyoloji										167				1570		
1571		1		Neyroradiologiya	0				1	250449	11.06.2021 11:23:30	186016531	5.09.2024 13:36:44	1	System.Byte[]							True	True					100024	1268					178	132							14	False	Nöroradyoloji			Nöroradyoloji										167				1571		
1572		1		Pediatrik Təcili Yardım	0				1	251385	17.06.2021 17:52:29	4576171	3.01.2022 12:50:34	1	System.Byte[]		1	2	11	12								100024	1217					115	259							14	False	Child Emergency													167			True	1572		
1573		1		Diyabetik Ayak	0				1	251431	18.06.2021 12:38:47			0	System.Byte[]							True						100024	1248					171	346							9	False														167				1573		
1574		1	1150	Evde Bakım	0		36		1	252134	29.06.2021 11:23:50	252134	29.06.2021 11:26:43	0	System.Byte[]		1	2	11	12		True	True						1311					186	13								True														167				1574		
1575	1575	1		Evdə Tibbi xidmət	0				1	252134	29.06.2021 11:28:39	133425523	31.05.2024 11:22:37	1	System.Byte[]		1	2				True	True					100024	1311					191	13							14	True	Medical care at home 													167			True	1575		
1576		1		Geleneksel ve Tamamlayıcı Tıp	0				1	252225	30.06.2021 15:31:11	133425523	31.05.2024 11:22:15	1	System.Byte[]							True	False					100024	1360					220	333							9	True	yesno													167			True	1576		
1577		1	19	Podoloji	0		36		1	257515	9.08.2021 15:07:00	257515	9.08.2021 15:08:08	0	System.Byte[]							True	False						1510					142	301								False														167				1577		
1578		1	20	Podoloji	0		36		1	257515	9.08.2021 15:14:19	257515	9.08.2021 15:14:32	0	System.Byte[]							True							1510					142	301								False														167				1578		
1579		1		Podoloji	0				1	257515	9.08.2021 15:15:36	220835383	12.11.2024 09:52:00	1	System.Byte[]							True	False					100024	1525					142	301							9	False	Podoloii													167				1579		
1580		1	20	Ağız Diş ve Çene Cerrahisi	0		36		1	257515	16.08.2021 11:01:25	257515	16.08.2021 11:01:37	0	System.Byte[]							True	True						1218					198	89								False														167				1580		
1581		1		Ağız, Diş və Çənə Cərrahiyyəsi	0				1	257515	16.08.2021 11:03:08	133425523	31.05.2024 11:10:34	1	System.Byte[]		1	2	11	12		True	True					100024	1218			False		103	344							14	True		Medinet.Dis.Tedavi.Muayene.FormDisMuayene												167				1581		
1582		1		Meme Cerrahisi	0				1	261532	2.09.2021 14:31:34	483893094	22.05.2026 10:58:20	1	System.Byte[]							True	False					100024	1231					147	230							9	False														167				1582		
1583		1	345	Romatoloji (Fizik tedavi)	0		687	şşş	1	261858	3.09.2021 17:37:51	261858	3.09.2021 17:38:30	0	System.Byte[]							True							1255					180	98								False														167				1583		
1584	345	1		Romatoloji (Fizik Tedavi)	0				1	261858	3.09.2021 17:40:42	133425523	31.05.2024 11:13:29	1	System.Byte[]							True	False					100024	1255					180	353							9	True	Rheumatology (Physical Therapy)	Pusula.Tedavi.Muayene.FormGenelMuayene												167			True	1584		
1585		1	33	Ortodonti	0		687	scs	1	274252	17.09.2021 12:32:49	274252	17.09.2021 12:33:34	0	System.Byte[]		1	2	11	12		True	True						1536					170	344								True														167			True	1585		
1586		1		Ortodonti	0				1	274252	17.09.2021 12:35:24	40522333	2.03.2023 16:23:28	1	System.Byte[]		1	2	11	12		True	True					100024	1536			False		170	354							9	True		Medinet.Dis.Tedavi.Muayene.FormDisMuayene												167			True	1586		
1587		1	1579	Pedodonti (Çocuk Diş)	0		36		1	321162	20.09.2021 15:21:45	321162	20.09.2021 15:28:24	0	System.Byte[]		1	2	11	12		True	True						1498			False		117	312								True														167				1587		
1588		1		Protetik DişTedavisi	0				1	321162	20.09.2021 15:28:10	1662304	15.11.2021 14:23:56	1	System.Byte[]		1	2	11	12		True	False					100024	1218					176	358							9	True		Medinet.Dis.Tedavi.Muayene.FormDisMuayene												167				1588		
1589		1		Pedodonti (Çocuk Diş)	0				1	321162	20.09.2021 15:30:25	240925254	20.12.2024 13:28:07	1	System.Byte[]		1	2	11	12		True	False					100024	1498					117	89							9	True		Medinet.Dis.Tedavi.Muayene.FormDisMuayene					False							167				1589		
1590		1		Pediatriya(növbətçi)	0				1	354289	22.09.2021 08:31:48	133425523	31.05.2024 11:15:39	1	System.Byte[]							True	False					100024	1224					132	71							14	True														167			True	1590		
1591		1		Daxili xəstəliklər (növbətçi)	0				1	354289	22.09.2021 08:37:25			1	System.Byte[]							True	True					100024	1237					157	66							14	True														167			True	1591		
1592		1		Uşaq Ortopediyası	0				1	394160	24.09.2021 08:54:28	40522333	3.03.2023 10:54:33	1	System.Byte[]							True						100024	1248					171	293							14	True	Pediatric Orthopedics													167				1592		
1593		1		Uşaq Neyrocərrahiyyəsi	0				1	394160	28.09.2021 08:04:36	220835383	12.11.2024 09:57:38	1	System.Byte[]							True	True					100024	1221					129	324							14	True														167				1593		
1594		1	41	Ortopediya və Travmatologiya İntensiv Terapiya	0				1	652552	8.10.2021 14:46:38	274822416	18.02.2025 17:17:44	1	System.Byte[]	4												100024	1248					197026	80							14	False														167				1594		
1595		1	40	Nevroloji intensiv terapiya	0				1	739128	13.10.2021 14:49:10	274822416	18.02.2025 17:19:42	1	System.Byte[]	4												100024	1246					197023	69							14	False														167				1595		
1596		1		Süd vəzi xəstəlikləri və cərrahiyyəsi 	0				1	1130863	27.10.2021 14:50:44	483893094	22.05.2026 10:59:22	1	System.Byte[]							True	True					100024	1231					147	361							29	False	Breast Diseases and Surgery													167				1596		
1597		1		Baş-Boyun Cərrahiyyəsi	0				1	1391628	5.11.2021 17:38:44	133425523	31.05.2024 11:29:46	1	System.Byte[]							True	False					100024	1243					165	82							14	False														167				1597		
1598		1		Əl və mikrocərrahiyyə	0				1	1391628	5.11.2021 17:42:39			1	System.Byte[]							True	True					100024	1252					175	79							14	False														167				1598		
1599		1		Elektrofizyologiya	0				1	1391628	5.11.2021 17:43:26			1	System.Byte[]							True	True					100024	1240					163	67							14	False														167				1599		
1600		1		Diyabet	0				1	1391628	5.11.2021 17:44:22	133425523	31.05.2024 11:24:03	1	System.Byte[]							True	False					100024	1227					139	96							9	False	Diabetes Polyclinic													167				1600		
1601		1		Anorektal Cərrahiyyə	0				1	1391628	5.11.2021 17:45:43	483893094	22.05.2026 11:01:18	1	System.Byte[]							True	True					100024	1231					147	74							14	False														167				1601		
1602		1		Hipofiz xəstəliklərivə cərrahiyyəsi	0				1	1391628	5.11.2021 17:46:26	1391628	6.11.2021 08:28:35	1	System.Byte[]							True	True					100024	1221					112	78							14	False														167				1602		
1603		1		Ürək Sağlamlığı Mərkəzi	0				1	1391628	5.11.2021 17:47:22			1	System.Byte[]							True	True					100024	1240					163	67							14	False														167				1603		
1604		1		Meme Hastalıkları v e Cerrrahisi 	0		36	yanlış 	1	1391628	5.11.2021 17:48:13	1391628	6.11.2021 08:28:20	0	System.Byte[]														1231					197015	74								False														167				1604		
1605		1		Parkinson ve Hareket Bozuklukları	0				1	1391628	5.11.2021 17:49:09			1	System.Byte[]							True	False					100024	1246					168	69							9	False														167				1605		
1606		1		Uşaq Allerqologiyası və İmmunologiyası 	0				1	1482749	9.11.2021 10:05:12	133425523	31.05.2024 11:20:51	1	System.Byte[]							True	False					100024	1308					158	279							14	False														167				1606		
1609		1	933	İmmünoloji ve Alerji Hastalıkları(GH)	0		36	.....	1	1498571	9.11.2021 16:26:32	1498571	9.11.2021 16:28:45	0	System.Byte[]							True	True						1308					158	357								False														167				1609		
1610		1		İmmünoloji ve Alerji Hastalıkları(Göğüs Hst.)	0		36		1	1498571	9.11.2021 16:29:27	7030611	5.02.2022 23:53:06	0	System.Byte[]		1	2	11	12		True	True						1308					158	357								False	Immunology and Allergy Diseases (Chest Diseases)													167				1610		
1611		1		Periodontoloji	0				1	1662304	15.11.2021 14:26:34	238895418	16.12.2024 16:30:30	1	System.Byte[]		1	2	11	12		True	False					100024	1218					174	360							9	False		Medinet.Dis.Tedavi.Muayene.FormDisMuayene		Periodontoloji										167				1611		
1612		1		Ağız, Diş ve Çene Radyolojisi	0				1	1662304	15.11.2021 15:00:11	133425523	31.05.2024 11:10:44	1	System.Byte[]		1	2	11	12		True	False					100024	1218			False		104	168							9	False		Medinet.Dis.Tedavi.Muayene.FormDisMuayene		Ağız, Diş ve Çene Radyolojisi										167				1612		
1613		1		Restoratif Diş Tedavisi	0				1	1662304	15.11.2021 15:01:37	238895418	16.12.2024 16:28:28	1	System.Byte[]		1	2	11	12		True	False					100024	1218					179	359							9	False		Medinet.Dis.Tedavi.Muayene.FormDisMuayene		Restoratif Diş Tedavisi										167				1613		
1614		1		Endodontologiya	0				1	1662304	15.11.2021 15:02:22	482728197	15.05.2026 11:17:35	1	System.Byte[]		1	2	11	12		True	True					100024	1218					138	322							14	False				Endodonti										167				1614		
1615		1		xxx	0				1	2787836	8.12.2021 16:56:50	26730480	5.10.2022 11:38:35	1	System.Byte[]	1												100024	1217					101	30							0	False														167				1615		
1616		1		Əmzirmə poliklinikası	0				1	4157887	30.12.2021 11:07:56			1	System.Byte[]		1	2	11	12		True	True					100024	1238					161	84							14	False														167				1616		
1617		1	1615	Endokrin Cerrahisi	0		36		1	5293588	12.01.2022 13:10:20	5293588	12.01.2022 13:10:42	0	System.Byte[]							True	False						1231					197015	74								False														167				1617		
1618		1		Endokrin cərrahiyyə	0				1	5293588	12.01.2022 13:11:34	483871868	22.05.2026 09:34:17	1	System.Byte[]		1	2	11	12		True	True					100024	1231					147	74							14	False														167				1618		
1619		1		Uşaq onkologiyası	0				1	5293588	12.01.2022 13:15:57	487857251	11.06.2026 15:59:41	1	System.Byte[]		1	2	11	12		True	True					100024	1323					14	114							14	False														167				1619		
1620		1		Kök hüceyrə	0				1	5293588	12.01.2022 13:17:36	5308005	12.01.2022 14:33:14	1	System.Byte[]							True	True					100024	1311					189	13							14	False														167				1620		
1621		1		Yenidoğulmuşların müşahidə poliklinikası	0				1	6102044	24.01.2022 09:12:56	220835383	12.11.2024 10:00:44	1	System.Byte[]		1	2	11	12		True						100024	1262					132	362							14	True														167			True	1621		
1622		1		Bütüncül Tıp Uygulamaları	0				1	6102044	24.01.2022 09:29:54	272075481	13.02.2025 14:41:13	1	System.Byte[]		1	2	11	12		True						100024	1360					220	363							9	False														167				1622		
1623		1		Cərrahi onkologiya	0				1	9763560	11.03.2022 17:36:39	133425523	31.05.2024 11:30:04	1	System.Byte[]		1	2	11	12		True	True					100024	1231					113	364							14	True	Surgical Oncology													167			True	1623		
1624		1		Ağız və Diş sağlamlığı	0				1	10549412	18.03.2022 16:46:15	133425523	31.05.2024 11:24:10	1	System.Byte[]							True	True					100024	1218					198	285							14	True		Medinet.Dis.Tedavi.Muayene.FormDisMuayene												167			True	1624		
1625		1		Ergoterapist	0				1	10994280	24.03.2022 08:24:24	133425523	31.05.2024 11:22:43	1	System.Byte[]							True	False					100024	1272					143	365							9	False														167				1625		
1626		1		Heriatriya	0				1	13500327	26.04.2022 10:23:14	453026091	19.01.2026 16:54:28	1	System.Byte[]		1	2	11	12		True	True					100024	1237					148	278							14	False														167				1626		
1627		1		Əl cərrahiyyəsi	0				1	18670327	22.06.2022 08:33:44	374038998	21.08.2025 13:26:00	1	System.Byte[]		1	2	11	12		True	True					100024	1248					137	368							14	False														167				1627		
1628		1		Aile Danışmanlığı	0				1	40184294	28.02.2023 09:42:45	133425523	31.05.2024 11:28:39	1	System.Byte[]							True	False						1253					181	370							9	False														167				1628		
1629		1		Çocuk Allerjisi	0				1	44497981	7.04.2023 10:21:43	44497981	7.04.2023 10:33:30	1	System.Byte[]		1	2	11	12		True	True						1322					124	113							9	False														167				1629		
1630		1		Uşaq Pulmonologiyası	0				1	51973263	5.06.2023 11:31:20	176412253	21.08.2024 09:14:00	1	System.Byte[]		1	2	11	12		True	True						1224					199	119								False														167				1630		
1631		1		Aktarım	0				1	56733624	5.07.2023 13:38:36	279544489	27.02.2025 10:38:54	1	System.Byte[]														1269					152	86								False	Aktarım			Aktarım						Aktarım Protokolleri Bölümü				167				1631		
1632		1		Omurga Sağlığı ve Skolyoz	0				1	65579104	24.08.2023 17:03:41	133425523	31.05.2024 11:16:47	1	System.Byte[]		1	2	11	12		True	False						1248					171	371								False														167						
1633		1	1156	Çocuk Böbrek Nakli	0				1	66629751	31.08.2023 11:21:59	66629751	31.08.2023 11:25:40	1	System.Byte[]		1	2	11	12		True	True						1223					128	111								False														167						
1634		1		Çocuk Karaciğer Nakli	0				1	66629751	31.08.2023 11:24:59	133425523	31.05.2024 11:25:53	1	System.Byte[]		1	2	11	12		True	False						1224					120	115								False														167						
1635		1		Çocuk Hematolojisi	0				1	71998480	2.10.2023 10:05:41	77866193	2.11.2023 10:02:55	1	System.Byte[]		1	2	11	12		True	True						1265					10	372								False														167						
1636		1		Çocuk İmmünolojisi	0				1	72873048	6.10.2023 11:03:56	208605190	22.10.2024 10:02:24	1	System.Byte[]		1	2	11	12		True	True						1322					124	373								False														167						
1637		1		Çocuk Metabolizma Hastalıkları	0				1	75482122	19.10.2023 18:02:41	133425523	31.05.2024 11:25:46	1	System.Byte[]		1	2	11	12		True	False						1324					118	374								False														167						
1638		1		İmmünoloji ve Alerji Hastalıkları(GH)(1173)	0				1	77565674	31.10.2023 16:29:18	133425523	31.05.2024 11:20:45	1	System.Byte[]		1	2	11	12		True	False						1308					158	375								False														167						
1639		1	385	Check-up-Link	0				1	80524512	17.11.2023 11:25:58	292615186	24.03.2025 13:11:29	1	System.Byte[]							True							1269					157	18							9	True	H-Link													167			True	1639		
1640		1		Uşaq və Yeniyetmə Psixiatriyası	0				1	84465293	8.12.2023 13:28:50	418893172	25.11.2025 13:16:00	1	System.Byte[]		1	2	11	12		True						100024	1365					134	376								False														167						
1641		1	30	Binnur Şimşek	0		36	mükerrer	1	99258167	19.02.2024 12:10:03	99258167	19.02.2024 12:13:37	0	System.Byte[]														1230					144	91								False														167						
1642		1	1629	denem	0		36	fgd	1	119042741	25.04.2024 14:13:46	119042741	25.04.2024 14:14:04	0	System.Byte[]														1312					190	18								False														167						
1643		1		denem	0			f	1	119042741	25.04.2024 14:14:32	119042741	25.04.2024 14:16:24	0	System.Byte[]														1287					190	18								False														167						
1644		1		Algoloji (Ağrı Ünitesi)	0				1	119940461	27.04.2024 11:06:17	133425523	31.05.2024 11:29:29	1	System.Byte[]		1	2	11	12		True	False						1219					107	377								False														167						
1645		1		Ergen Sağlığı	0				1	212043236	24.10.2024 09:17:31	212043236	24.10.2024 09:19:27	1	System.Byte[]		1	2	11	12		True	True						1224					132	378								False														167						
1646		1		MS Polikliniği	0				1	251627738	9.01.2025 10:54:08	255061623	15.01.2025 15:18:33	1	System.Byte[]		1	2	11	12		True	True						1246					168	379								False														167						
1647		1	1615	Histoloji ve Embriyoloji	0		36	.	1	267673399	5.02.2025 18:55:00	267673399	5.02.2025 18:55:17	0	System.Byte[]														1311					156	380								False				Histoloji ve Embriyoloji										167						
1648		1		Histoloji ve Embriyoloji	0		36	Ç	1	267673399	5.02.2025 18:55:49	267673399	5.02.2025 19:37:53	0	System.Byte[]														1311					156	380								False				Histoloji ve Embriyoloji										167				1648		
1649		1		Çocuk Endokrinolojisi	0				1	289452679	19.03.2025 15:18:41	401888798	17.10.2025 09:59:18	1	System.Byte[]		1	2	11	12		True	True						1324					118	381								False				Çocuk Endokrinolojisi										167				1649		
1650		1		Alerji Hastalıkları(İH)	0				1	331959179	3.06.2025 13:52:18	331959179	3.06.2025 13:52:35	1	System.Byte[]		1	2	11	12		True	True						1308					158	382								False														167						
1651		1		Organ Nakli Yoğun Bakım	0				1	340816659	20.06.2025 11:44:36			1	System.Byte[]	4													1247					197025	383								False				Organ Nakli (YB)										167						
1652		3		Fiyatlandırma Müdürlüğü	0				1	350076158	8.07.2025 15:48:45	351936737	10.07.2025 14:12:59	1	System.Byte[]							False							1294	True													False														167						
1653		3	937	Yatış(kullanma)	0		36		1	350076158	8.07.2025 15:51:02	350076158	8.07.2025 15:51:37	0	System.Byte[]														1296														False														167						
1654		3		Yatış	0				1	350076158	8.07.2025 15:51:55	350076158	8.07.2025 15:55:38	1	System.Byte[]														1294														False														167						
1655		3		Taburculuk	0				1	350076158	8.07.2025 15:52:23	350076158	8.07.2025 15:55:48	1	System.Byte[]														1294														False														167						
1656		3		Aşı Odası	0				1	350076158	8.07.2025 15:53:04	350076158	8.07.2025 15:56:25	1	System.Byte[]														1294														False														167						
1657		3		Kanalma	0				1	350076158	8.07.2025 15:53:40	350076158	8.07.2025 15:56:02	1	System.Byte[]														1294														False														167						
1658		3		Raportör	0				1	350076158	8.07.2025 15:55:28			1	System.Byte[]														1294														False														167						
1659		3		Servis Yatış Uygunluğu	0				1	350076158	8.07.2025 15:57:08			1	System.Byte[]														1294														False														167						
1660		3		İşlem	0				1	350076158	8.07.2025 16:00:02			1	System.Byte[]														1294														False														167						
1661		3		Test/Tahlil	0				1	350076158	8.07.2025 16:00:42			1	System.Byte[]														1294														False														167						
1662		3		Sigorta ve Provizyon	0				1	350076158	8.07.2025 16:01:09			1	System.Byte[]														1294														False														167						
1663		3		İlaç	0				1	350076158	8.07.2025 16:01:35			1	System.Byte[]														1294														False														167						
1664		1		Hemodiyaliz	0				1	397319995	8.10.2025 10:51:26	397319995	8.10.2025 10:52:48	1	System.Byte[]		1	2	11	12									1245					166	384								False														167						
1665		1	1632	Skolyoz	0		36	sss	1	407556715	4.11.2025 15:38:49	407556715	4.11.2025 15:39:32	0	System.Byte[]		1	2	11	12									1221					112	386								False														167						
1666		1		Skolyoz	0				1	407556715	4.11.2025 15:41:40			1	System.Byte[]		1	2	11	12		True	True						1221					112	386								False														167						
1667		1		Omurga Sağlığı	0				1	407556715	4.11.2025 15:43:33			1	System.Byte[]		1	2	11	12		True	True						1221					112	385								False														167						
1668		1	1154	Kozmetoloq	0		36	ggg	1	427235427	7.12.2025 19:25:03	427235427	7.12.2025 19:25:24	0	System.Byte[]														1226					136	34								False														167						
1669		1		Kozmetoloq	0				1	427235427	7.12.2025 19:26:26	457540723	2.02.2026 10:34:19	1	System.Byte[]		1	2	11	12									1226					136	34								False														167						
1670		1	385	Odeme Link	0				1	80524512	17.11.2023 11:25:58	480013483	29.04.2026 10:51:12	1	System.Byte[]							True							1269					157	18							9	True	H-Link													167			True	1670		
